station_no,date,discharge,water_level,STATIONS_ID,RS,RSF,SH_TAG,NSH_TAG
6335060,1987-02-12,3030.0,452.0,2968,5.2,6,0,0
6335060,1987-02-13,3230.0,474.0,2968,1.0,6,0,0
6335060,1987-02-14,3110.0,461.0,2968,5.0,6,0,0
6335060,1987-02-15,2950.0,443.0,2968,10.5,8,0,0
6335060,1987-02-16,2830.0,428.0,2968,0.2,7,0,0
6335060,1987-02-17,2760.0,420.0,2968,0.6,7,0,0
6335060,1987-02-18,2570.0,397.0,2968,1.8,7,1,1
6335060,1987-02-19,2410.0,376.0,2968,0.0,0,1,1
6335060,1987-02-20,2240.0,354.0,2968,0.9,7,0,0
6335060,1987-02-21,2100.0,333.0,2968,2.7,7,1,1
6335060,1987-02-22,1980.0,317.0,2968,0.8,8,2,1
6335060,1987-02-23,1910.0,308.0,2968,0.1,7,0,0
6335060,1987-02-24,1850.0,298.0,2968,0.0,0,0,0
6335060,1987-02-25,1770.0,286.0,2968,0.0,0,0,0
6335060,1987-02-26,1750.0,284.0,2968,8.2,8,0,0
6335060,1987-02-27,1730.0,281.0,2968,7.2,6,0,0
6335060,1987-02-28,2310.0,360.0,2968,1.6,6,0,0
6335060,1987-03-01,4190.0,573.0,2968,9.0,6,0,0
6335060,1987-03-02,5260.0,672.0,2968,16.9,8,0,0
6335060,1987-03-03,6330.0,761.0,2968,0.0,0,0,0
6335060,1987-03-04,6940.0,809.0,2968,0.0,0,0,0
6335060,1987-03-05,6830.0,801.0,2968,0.0,0,0,0
6335060,1987-03-06,6240.0,754.0,2968,0.0,0,0,0
6335060,1987-03-07,5490.0,691.0,2968,0.0,0,0,0
6335060,1987-03-08,4540.0,606.0,2968,0.0,0,0,0
6335060,1987-03-09,3810.0,535.0,2968,0.0,0,0,0
6335060,1987-03-10,3360.0,489.0,2968,0.0,0,0,0
6335060,1987-03-11,3030.0,452.0,2968,0.0,0,0,0
6335060,1987-03-12,2720.0,415.0,2968,0.0,0,0,0
6335060,1987-03-13,2530.0,392.0,2968,0.0,0,0,0
6335060,1987-03-14,2430.0,378.0,2968,0.0,0,0,0
6335060,1987-03-15,2330.0,366.0,2968,2.1,8,0,0
6335060,1987-03-16,2210.0,349.0,2968,5.1,7,0,0
6335060,1987-03-17,2130.0,338.0,2968,10.2,8,6,6
6335060,1987-03-18,2090.0,333.0,2968,5.9,8,0,0
6335060,1987-03-19,2180.0,345.0,2968,3.4,8,0,0
6335060,1987-03-20,2280.0,359.0,2968,1.5,8,0,0
6335060,1987-03-21,2290.0,360.0,2968,8.2,8,0,0
6335060,1987-03-22,2340.0,367.0,2968,3.8,6,0,0
6335060,1987-03-23,2330.0,366.0,2968,19.9,6,0,0
6335060,1987-03-24,2760.0,419.0,2968,6.7,6,0,0
6335060,1987-03-25,3790.0,533.0,2968,5.6,6,0,0
6335060,1987-03-26,4460.0,599.0,2968,0.0,0,0,0
6335060,1987-03-27,4670.0,619.0,2968,5.5,6,0,0
6335060,1987-03-28,4440.0,598.0,2968,2.2,6,0,0
6335060,1987-03-29,4390.0,593.0,2968,0.7,8,0,0
6335060,1987-03-30,4420.0,595.0,2968,0.0,6,0,0
6335060,1987-03-31,4330.0,587.0,2968,0.0,0,0,0
6335060,1987-04-01,4000.0,555.0,2968,0.0,0,0,0
6335060,1987-04-02,3640.0,518.0,2968,0.0,0,0,0
6335060,1987-04-03,3300.0,482.0,2968,0.0,6,0,0
6335060,1987-04-04,3020.0,450.0,2968,0.0,6,0,0
6335060,1987-04-05,2810.0,426.0,2968,0.1,6,0,0
6335060,1987-04-06,2600.0,400.0,2968,0.0,6,0,0
6335060,1987-04-07,2550.0,395.0,2968,3.6,6,0,0
6335060,1987-04-08,2550.0,395.0,2968,1.3,6,0,0
6335060,1987-04-09,2520.0,391.0,2968,0.5,6,0,0
6335060,1987-04-10,2480.0,385.0,2968,1.7,6,0,0
6335060,1987-04-11,2540.0,394.0,2968,8.5,6,0,0
6335060,1987-04-12,2770.0,421.0,2968,2.3,6,0,0
6335060,1987-04-13,3130.0,463.0,2968,0.0,0,0,0
6335060,1987-04-14,3340.0,487.0,2968,0.0,0,0,0
6335060,1987-04-15,3190.0,470.0,2968,0.0,0,0,0
6335060,1987-04-16,2990.0,447.0,2968,0.0,0,0,0
6335060,1987-04-17,2800.0,425.0,2968,0.0,0,0,0
6335060,1987-04-18,2620.0,403.0,2968,0.0,0,0,0
6335060,1987-04-19,2480.0,385.0,2968,8.3,6,0,0
6335060,1987-04-20,2380.0,372.0,2968,2.5,6,0,0
6335060,1987-04-21,2330.0,366.0,2968,1.5,8,0,0
6335060,1987-04-22,2340.0,368.0,2968,0.0,0,0,0
6335060,1987-04-23,2430.0,379.0,2968,0.0,0,0,0
6335060,1987-04-24,2530.0,392.0,2968,0.0,0,0,0
6335060,1987-04-25,2500.0,388.0,2968,1.5,6,0,0
6335060,1987-04-26,2410.0,377.0,2968,0.0,0,0,0
6335060,1987-04-27,2350.0,368.0,2968,0.0,0,0,0
6335060,1987-04-28,2310.0,363.0,2968,0.0,0,0,0
6335060,1987-04-29,2230.0,353.0,2968,0.0,6,0,0
6335060,1987-04-30,2210.0,349.0,2968,1.2,8,0,0
6335060,1987-05-01,2170.0,343.0,2968,0.0,0,0,0
6335060,1987-05-02,2140.0,339.0,2968,0.0,0,0,0
6335060,1987-05-03,2130.0,338.0,2968,2.4,6,0,0
6335060,1987-05-04,2160.0,342.0,2968,0.0,6,0,0
6335060,1987-05-05,2330.0,366.0,2968,0.0,0,0,0
6335060,1987-05-06,2550.0,395.0,2968,0.0,0,0,0
6335060,1987-05-07,2870.0,433.0,2968,0.0,0,0,0
6335060,1987-05-24,2960.0,443.0,2968,0.2,6,0,0
6335060,1987-05-25,2920.0,440.0,2968,0.0,0,0,0
6335060,1987-05-26,2800.0,425.0,2968,0.0,0,0,0
6335060,1987-05-27,2650.0,407.0,2968,7.6,6,0,0
6335060,1987-05-28,2490.0,387.0,2968,7.9,6,0,0
6335060,1987-05-29,2390.0,374.0,2968,0.0,6,0,0
6335060,1987-05-30,2410.0,376.0,2968,3.2,6,0,0
6335060,1987-05-31,2380.0,373.0,2968,7.5,6,0,0
6335060,1987-06-01,2420.0,378.0,2968,0.4,6,0,0
6335060,1987-06-02,2490.0,387.0,2968,8.2,6,0,0
6335060,1987-06-03,2440.0,380.0,2968,19.0,6,0,0
6335060,1987-06-04,2530.0,391.0,2968,3.8,6,0,0
6335060,1987-06-05,2640.0,406.0,2968,6.1,6,0,0
6335060,1987-06-06,2860.0,432.0,2968,0.1,6,0,0
6335060,1987-06-07,3150.0,466.0,2968,2.0,6,0,0
6335060,1987-06-08,3200.0,471.0,2968,0.5,6,0,0
6335060,1987-06-09,3290.0,481.0,2968,3.5,8,0,0
6335060,1987-06-10,3390.0,492.0,2968,0.1,6,0,0
6335060,1987-06-11,3430.0,496.0,2968,9.4,6,0,0
6335060,1987-06-12,3480.0,501.0,2968,0.4,6,0,0
6335060,1987-06-13,3410.0,494.0,2968,1.7,6,0,0
6335060,1987-06-14,3580.0,512.0,2968,0.3,6,0,0
6335060,1987-06-15,3640.0,519.0,2968,14.0,6,0,0
6335060,1987-06-16,3710.0,525.0,2968,0.5,6,0,0
6335060,1987-06-17,4350.0,588.0,2968,4.6,6,0,0
6335060,1987-06-18,4850.0,635.0,2968,0.8,6,0,0
6335060,1987-06-19,5390.0,683.0,2968,5.2,6,0,0
6335060,1987-06-20,5770.0,715.0,2968,2.1,6,0,0
6335060,1987-06-21,5950.0,730.0,2968,1.1,6,0,0
6335060,1987-06-22,5940.0,729.0,2968,9.6,6,0,0
6335060,1987-06-23,5770.0,715.0,2968,4.5,6,0,0
6335060,1987-06-24,5450.0,688.0,2968,1.1,6,0,0
6335060,1987-06-25,5200.0,667.0,2968,5.3,6,0,0
6335060,1987-06-26,5200.0,666.0,2968,7.8,6,0,0
6335060,1987-06-27,5210.0,668.0,2968,1.3,6,0,0
6335060,1987-06-28,5240.0,670.0,2968,0.0,0,0,0
6335060,1987-06-29,5000.0,649.0,2968,0.0,0,0,0
6335060,1987-06-30,4620.0,615.0,2968,0.0,6,0,0
6335060,1987-07-01,4330.0,586.0,2968,0.0,0,0,0
6335060,1987-07-02,4030.0,558.0,2968,0.0,0,0,0
6335060,1987-07-03,3870.0,541.0,2968,0.0,0,0,0
6335060,1987-07-04,3900.0,544.0,2968,0.0,0,0,0
6335060,1987-07-05,3840.0,539.0,2968,0.0,0,0,0
6335060,1987-07-06,3740.0,528.0,2968,0.0,0,0,0
6335060,1987-07-07,3570.0,512.0,2968,0.5,6,0,0
6335060,1987-07-08,3470.0,501.0,2968,0.0,0,0,0
6335060,1987-07-09,3580.0,512.0,2968,0.0,0,0,0
6335060,1987-07-10,3770.0,532.0,2968,0.0,0,0,0
6335060,1987-07-11,3930.0,548.0,2968,0.0,0,0,0
6335060,1987-07-12,3820.0,536.0,2968,0.0,0,0,0
6335060,1987-07-13,3580.0,512.0,2968,0.0,0,0,0
6335060,1987-07-14,3420.0,496.0,2968,0.0,0,0,0
6335060,1987-07-15,3240.0,475.0,2968,0.0,6,0,0
6335060,1987-07-16,3090.0,459.0,2968,15.3,6,0,0
6335060,1987-07-17,3030.0,451.0,2968,1.7,6,0,0
6335060,1987-07-18,3090.0,459.0,2968,0.0,6,0,0
6335060,1987-07-19,3100.0,459.0,2968,1.7,6,0,0
6335060,1987-07-20,3100.0,459.0,2968,9.8,6,0,0
6335060,1987-07-21,3120.0,462.0,2968,31.5,6,0,0
6335060,1987-07-22,3360.0,489.0,2968,13.1,6,0,0
6335060,1987-07-23,3400.0,493.0,2968,14.3,6,0,0
6335060,1987-07-24,3370.0,490.0,2968,4.9,6,0,0
6335060,1987-07-25,3270.0,478.0,2968,0.5,6,0,0
6335060,1987-07-26,3110.0,461.0,2968,5.6,6,0,0
6335060,1987-07-27,3060.0,455.0,2968,16.3,6,0,0
6335060,1987-07-28,3040.0,453.0,2968,1.0,6,0,0
6335060,1987-07-29,3210.0,472.0,2968,8.8,6,0,0
6335060,1987-07-30,3280.0,480.0,2968,0.5,6,0,0
6335060,1987-07-31,3500.0,504.0,2968,7.5,6,0,0
6335060,1987-08-01,3500.0,504.0,2968,1.3,6,0,0
6335060,1987-08-02,3370.0,490.0,2968,1.1,6,0,0
6335060,1987-08-03,3360.0,489.0,2968,3.4,6,0,0
6335060,1987-08-04,3450.0,498.0,2968,0.2,6,0,0
6335060,1987-08-05,3590.0,514.0,2968,0.9,6,0,0
6335060,1987-08-06,3800.0,535.0,2968,0.0,6,0,0
6335060,1987-08-07,3690.0,524.0,2968,0.5,6,0,0
6335060,1987-08-08,3440.0,497.0,2968,2.7,6,0,0
6335060,1987-08-09,3260.0,478.0,2968,16.1,6,0,0
6335060,1987-08-10,3160.0,466.0,2968,0.5,6,0,0
6335060,1987-08-11,3070.0,456.0,2968,0.0,0,0,0
6335060,1987-08-12,2940.0,441.0,2968,0.0,0,0,0
6335060,1987-08-13,2770.0,422.0,2968,1.3,6,0,0
6335060,1987-08-14,2640.0,406.0,2968,0.1,6,0,0
6335060,1987-08-15,2530.0,392.0,2968,0.0,0,0,0
6335060,1987-08-16,2430.0,380.0,2968,0.0,0,0,0
6335060,1987-08-17,2340.0,368.0,2968,0.0,6,0,0
6335060,1987-08-18,2260.0,356.0,2968,5.1,6,0,0
6335060,1987-08-19,2320.0,365.0,2968,0.1,6,0,0
6335060,1987-08-20,2420.0,378.0,2968,0.0,0,0,0
6335060,1987-08-21,2450.0,382.0,2968,0.0,0,0,0
6335060,1987-09-07,2200.0,348.0,2968,8.6,6,0,0
6335060,1987-09-08,2230.0,352.0,2968,0.0,0,0,0
6335060,1987-09-09,2530.0,392.0,2968,0.0,0,0,0
6335060,1987-09-10,2480.0,385.0,2968,1.2,6,0,0
6335060,1987-09-11,2300.0,362.0,2968,0.9,6,0,0
6335060,1987-09-12,2190.0,347.0,2968,0.0,0,0,0
6335060,1987-09-13,2090.0,333.0,2968,1.9,6,0,0
6335060,1987-09-14,1970.0,316.0,2968,4.1,6,0,0
6335060,1987-09-15,1870.0,301.0,2968,0.0,6,0,0
6335060,1987-09-16,1770.0,287.0,2968,0.0,0,0,0
6335060,1987-09-17,1720.0,280.0,2968,0.6,6,0,0
6335060,1987-09-18,1680.0,274.0,2968,0.2,6,0,0
6335060,1987-09-19,1640.0,267.0,2968,0.0,6,0,0
6335060,1987-09-20,1580.0,258.0,2968,0.0,0,0,0
6335060,1987-09-21,1570.0,256.0,2968,0.1,6,0,0
6335060,1987-09-22,1540.0,252.0,2968,20.1,6,0,0
6335060,1987-09-23,1560.0,254.0,2968,7.7,6,0,0
6335060,1987-09-24,1620.0,264.0,2968,3.1,6,0,0
6335060,1987-09-25,1780.0,288.0,2968,0.0,0,0,0
6335060,1987-09-26,1800.0,292.0,2968,0.5,6,0,0
6335060,1987-09-27,1710.0,278.0,2968,0.0,0,0,0
6335060,1987-09-28,1640.0,267.0,2968,0.0,0,0,0
6335060,1987-09-29,2070.0,329.0,2968,0.0,6,0,0
6335060,1987-09-30,2530.0,391.0,2968,0.0,0,0,0
6335060,1987-10-01,2410.0,376.0,2968,0.0,0,0,0
6335060,1987-10-02,2130.0,338.0,2968,0.0,0,0,0
6335060,1987-10-03,1960.0,314.0,2968,0.0,0,0,0
6335060,1987-10-04,1850.0,299.0,2968,0.0,0,0,0
6335060,1987-10-05,1760.0,286.0,2968,3.4,6,0,0
6335060,1987-10-06,1730.0,282.0,2968,5.5,6,0,0
6335060,1987-10-07,1670.0,271.0,2968,3.9,6,0,0
6335060,1987-10-08,1650.0,269.0,2968,0.0,6,0,0
6335060,1987-10-09,1790.0,290.0,2968,0.0,0,0,0
6335060,1987-10-10,1970.0,316.0,2968,0.0,0,0,0
6335060,1987-10-11,1860.0,300.0,2968,9.5,6,0,0
6335060,1987-10-12,1750.0,284.0,2968,10.9,6,0,0
6335060,1987-10-13,2050.0,326.0,2968,2.4,6,0,0
6335060,1987-10-14,2330.0,365.0,2968,0.8,6,0,0
6335060,1987-10-15,2440.0,380.0,2968,5.5,6,0,0
6335060,1987-10-16,3020.0,450.0,2968,1.5,6,0,0
6335060,1987-10-17,3440.0,497.0,2968,0.0,6,0,0
6335060,1987-10-18,3020.0,450.0,2968,0.0,0,0,0
6335060,1987-10-19,2530.0,391.0,2968,0.0,0,0,0
6335060,1987-10-20,2230.0,352.0,2968,0.2,6,0,0
6335060,1987-10-21,2010.0,321.0,2968,0.8,6,0,0
6335060,1987-10-22,1910.0,307.0,2968,1.1,6,0,0
6335060,1987-10-23,1860.0,300.0,2968,7.8,6,0,0
6335060,1987-10-24,1960.0,314.0,2968,0.0,0,0,0
6335060,1987-10-25,2030.0,325.0,2968,0.0,0,0,0
6335060,1987-10-26,1940.0,312.0,2968,0.0,0,0,0
6335060,1987-10-27,1820.0,295.0,2968,0.0,0,0,0
6335060,1987-10-28,1760.0,285.0,2968,0.0,6,0,0
6335060,1987-10-29,1770.0,287.0,2968,0.0,6,0,0
6335060,1987-10-30,1730.0,281.0,2968,0.0,6,0,0
6335060,1987-10-31,1680.0,273.0,2968,0.2,6,0,0
6335060,1987-11-01,1620.0,264.0,2968,1.9,6,0,0
6335060,1987-11-02,1570.0,257.0,2968,0.1,6,0,0
6335060,1987-11-03,1540.0,252.0,2968,0.0,0,0,0
6335060,1987-11-04,1530.0,250.0,2968,0.0,0,0,0
6335060,1987-11-05,1500.0,245.0,2968,0.0,0,0,0
6335060,1987-11-06,1440.0,235.0,2968,0.0,0,0,0
6335060,1987-11-07,1360.0,224.0,2968,0.0,0,0,0
6335060,1987-11-08,1350.0,222.0,2968,0.0,0,0,0
6335060,1987-11-09,1320.0,216.0,2968,0.0,0,0,0
6335060,1987-11-10,1320.0,217.0,2968,2.9,6,0,0
6335060,1987-11-11,1300.0,214.0,2968,0.9,6,0,0
6335060,1987-11-12,1290.0,212.0,2968,1.8,6,0,0
6335060,1987-11-13,1340.0,220.0,2968,13.2,6,0,0
6335060,1987-11-14,1520.0,249.0,2968,0.2,6,0,0
6335060,1987-11-15,1780.0,288.0,2968,8.4,6,0,0
6335060,1987-11-16,2070.0,330.0,2968,3.1,6,0,0
6335060,1987-11-17,2200.0,347.0,2968,0.0,6,0,0
6335060,1987-11-18,2240.0,354.0,2968,0.0,6,0,0
6335060,1987-11-19,2340.0,366.0,2968,7.1,6,0,0
6335060,1987-11-20,2400.0,375.0,2968,5.1,6,0,0
6335060,1987-11-21,2460.0,382.0,2968,7.2,6,0,0
6335060,1987-11-22,2690.0,412.0,2968,8.0,6,0,0
6335060,1987-11-23,3120.0,462.0,2968,0.2,6,0,0
6335060,1987-11-24,3350.0,488.0,2968,0.0,0,0,0
6335060,1987-11-25,3220.0,474.0,2968,10.0,8,0,0
6335060,1987-11-26,3010.0,449.0,2968,0.9,6,0,0
6335060,1987-11-27,2830.0,428.0,2968,2.9,6,0,0
6335060,1987-11-28,2680.0,411.0,2968,0.2,6,0,0
6335060,1987-11-29,2490.0,387.0,2968,0.0,0,0,0
6335060,1987-11-30,2300.0,362.0,2968,0.0,0,0,0
6335060,1987-12-01,2100.0,334.0,2968,0.0,0,0,0
6335060,1987-12-02,1960.0,314.0,2968,0.0,0,0,0
6335060,1987-12-03,1870.0,301.0,2968,0.0,0,0,0
6335060,1987-12-04,1790.0,291.0,2968,0.0,0,0,0
6335060,1987-12-05,1710.0,279.0,2968,0.0,0,0,0
6335060,1987-12-22,4330.0,587.0,2968,0.0,6,0,0
6335060,1987-12-23,3980.0,553.0,2968,0.0,0,0,0
6335060,1987-12-24,3510.0,505.0,2968,0.0,0,0,0
6335060,1987-12-25,3120.0,462.0,2968,0.6,6,0,0
6335060,1987-12-26,2820.0,427.0,2968,0.0,6,0,0
6335060,1987-12-27,2560.0,396.0,2968,0.0,6,0,0
6335060,1987-12-28,2370.0,371.0,2968,0.0,0,0,0
6335060,1987-12-29,2230.0,352.0,2968,2.7,6,0,0
6335060,1987-12-30,2130.0,338.0,2968,0.1,6,0,0
6335060,1987-12-31,2060.0,328.0,2968,0.0,0,0,0
6335060,1988-01-01,2010.0,321.0,2968,6.0,6,0,0
6335060,1988-01-02,1950.0,312.0,2968,2.2,6,0,0
6335060,1988-01-03,1990.0,318.0,2968,0.6,6,0,0
6335060,1988-01-04,2270.0,358.0,2968,3.7,6,0,0
6335060,1988-01-05,2490.0,387.0,2968,2.6,6,0,0
6335060,1988-01-06,2840.0,429.0,2968,0.4,6,0,0
6335060,1988-01-07,3570.0,511.0,2968,2.2,6,0,0
6335060,1988-01-08,3600.0,515.0,2968,1.5,6,0,0
6335060,1988-01-09,3300.0,482.0,2968,0.0,0,0,0
6335060,1988-01-10,2990.0,447.0,2968,5.0,6,0,0
6335060,1988-01-11,2760.0,420.0,2968,2.1,6,0,0
6335060,1988-01-12,2600.0,401.0,2968,0.0,0,0,0
6335060,1988-01-13,2480.0,385.0,2968,0.0,0,0,0
6335060,1988-01-14,2370.0,370.0,2968,0.0,0,0,0
6335060,1988-01-15,2250.0,354.0,2968,0.0,6,0,0
6335060,1988-01-16,2250.0,355.0,2968,1.4,6,0,0
6335060,1988-01-17,2160.0,343.0,2968,0.1,6,0,0
6335060,1988-01-18,2110.0,335.0,2968,0.0,0,0,0
6335060,1988-01-19,2220.0,351.0,2968,0.0,0,0,0
6335060,1988-01-20,2130.0,339.0,2968,0.0,6,0,0
6335060,1988-01-21,2030.0,324.0,2968,0.0,0,0,0
6335060,1988-01-22,1980.0,317.0,2968,7.3,8,0,0
6335060,1988-01-23,1960.0,315.0,2968,8.9,6,0,0
6335060,1988-01-24,2140.0,339.0,2968,7.0,6,0,0
6335060,1988-01-25,2450.0,381.0,2968,2.3,6,0,0
6335060,1988-01-26,3450.0,497.0,2968,2.3,6,0,0
6335060,1988-01-27,4310.0,585.0,2968,5.1,6,0,0
6335060,1988-01-28,4440.0,597.0,2968,9.2,6,0,0
6335060,1988-01-29,4330.0,587.0,2968,0.5,6,0,0
6335060,1988-01-30,4130.0,567.0,2968,0.2,6,0,0
6335060,1988-01-31,4120.0,566.0,2968,1.6,6,0,0
6335060,1988-02-01,3910.0,545.0,2968,11.7,6,0,0
6335060,1988-02-02,3850.0,540.0,2968,5.2,6,0,0
6335060,1988-02-03,4260.0,581.0,2968,1.8,6,0,0
6335060,1988-02-04,4560.0,608.0,2968,1.0,6,0,0
6335060,1988-02-05,4880.0,638.0,2968,1.1,6,0,0
6335060,1988-02-06,4780.0,629.0,2968,0.2,6,0,0
6335060,1988-02-07,4540.0,607.0,2968,3.0,6,0,0
6335060,1988-02-08,4560.0,608.0,2968,1.3,8,0,0
6335060,1988-02-09,4450.0,598.0,2968,1.9,8,0,0
6335060,1988-02-10,4650.0,617.0,2968,1.1,6,0,0
6335060,1988-02-11,5190.0,666.0,2968,2.6,8,0,0
6335060,1988-02-12,5220.0,668.0,2968,4.8,8,0,0
6335060,1988-02-13,5280.0,674.0,2968,0.0,0,0,0
6335060,1988-02-14,5260.0,671.0,2968,0.0,0,0,0
6335060,1988-02-15,4760.0,627.0,2968,0.0,0,0,0
6335060,1988-02-16,4170.0,571.0,2968,0.0,6,0,0
6335060,1988-02-17,3720.0,527.0,2968,1.3,6,0,0
6335060,1988-02-18,3420.0,495.0,2968,1.4,6,0,0
6335060,1988-02-19,3210.0,472.0,2968,1.0,6,0,0
6335060,1988-02-20,3130.0,463.0,2968,0.0,6,0,0
6335060,1988-02-21,3100.0,460.0,2968,0.0,0,0,0
6335060,1988-02-22,3020.0,451.0,2968,1.0,6,0,0
6335060,1988-02-23,2860.0,432.0,2968,4.6,8,0,0
6335060,1988-02-24,2690.0,412.0,2968,0.5,8,0,0
6335060,1988-02-25,2610.0,402.0,2968,1.4,7,0,0
6335060,1988-02-26,2520.0,390.0,2968,1.9,8,1,1
6335060,1988-02-27,2410.0,377.0,2968,0.6,8,0,0
6335060,1988-02-28,2330.0,365.0,2968,3.4,8,0,0
6335060,1988-02-29,2270.0,357.0,2968,3.3,8,0,0
6335060,1988-03-01,2210.0,349.0,2968,2.0,8,0,0
6335060,1988-03-02,2210.0,350.0,2968,0.0,8,0,0
6335060,1988-03-03,2200.0,347.0,2968,3.0,8,0,0
6335060,1988-03-04,2160.0,342.0,2968,8.9,8,0,0
6335060,1988-03-05,2120.0,336.0,2968,1.8,7,0,0
6335060,1988-03-06,2090.0,332.0,2968,8.7,8,2,2
6335060,1988-03-07,2160.0,342.0,2968,0.3,8,0,0
6335060,1988-03-08,2490.0,387.0,2968,0.0,0,0,0
6335060,1988-03-09,2620.0,403.0,2968,0.2,6,0,0
6335060,1988-03-10,2610.0,402.0,2968,2.0,6,0,0
6335060,1988-03-11,2490.0,386.0,2968,9.1,6,0,0
6335060,1988-03-12,2560.0,396.0,2968,6.3,8,0,0
6335060,1988-03-13,3200.0,471.0,2968,14.2,8,0,0
6335060,1988-03-14,4480.0,600.0,2968,5.3,8,0,0
6335060,1988-03-15,5840.0,721.0,2968,4.7,6,0,0
6335060,1988-03-16,6820.0,800.0,2968,2.9,6,0,0
6335060,1988-03-17,7530.0,854.0,2968,0.1,6,0,0
6335060,1988-03-18,7940.0,883.0,2968,0.0,0,0,0
6335060,1988-03-19,8010.0,888.0,2968,0.6,6,0,0
6335060,1988-03-20,7790.0,873.0,2968,9.5,6,0,0
6335060,1988-04-06,5260.0,691.0,2968,0.0,0,0,0
6335060,1988-04-07,4910.0,658.0,2968,0.0,6,0,0
6335060,1988-04-08,4390.0,606.0,2968,2.9,6,0,0
6335060,1988-04-09,4070.0,573.0,2968,2.9,6,0,0
6335060,1988-04-10,3960.0,561.0,2968,0.0,0,0,0
6335060,1988-04-11,3950.0,560.0,2968,0.0,0,0,0
6335060,1988-04-12,3940.0,558.0,2968,2.3,6,0,0
6335060,1988-04-13,3920.0,557.0,2968,0.0,0,0,0
6335060,1988-04-14,3880.0,552.0,2968,0.0,0,0,0
6335060,1988-04-15,3890.0,553.0,2968,0.0,0,0,0
6335060,1988-04-16,3800.0,543.0,2968,5.2,6,0,0
6335060,1988-04-17,3760.0,539.0,2968,1.8,6,0,0
6335060,1988-04-18,3670.0,529.0,2968,0.0,0,0,0
6335060,1988-04-19,3550.0,515.0,2968,2.6,6,0,0
6335060,1988-04-20,3460.0,505.0,2968,9.7,6,0,0
6335060,1988-04-21,3390.0,497.0,2968,0.0,0,0,0
6335060,1988-04-22,3370.0,495.0,2968,0.0,0,0,0
6335060,1988-04-23,3360.0,494.0,2968,0.0,0,0,0
6335060,1988-04-24,3280.0,485.0,2968,0.0,0,0,0
6335060,1988-04-25,3170.0,472.0,2968,0.0,0,0,0
6335060,1988-04-26,3070.0,460.0,2968,0.0,0,0,0
6335060,1988-04-27,2990.0,450.0,2968,0.0,0,0,0
6335060,1988-04-28,2890.0,437.0,2968,0.1,6,0,0
6335060,1988-04-29,2830.0,430.0,2968,0.0,0,0,0
6335060,1988-04-30,2800.0,426.0,2968,0.1,6,0,0
6335060,1988-05-01,2760.0,421.0,2968,0.5,6,0,0
6335060,1988-05-02,2690.0,412.0,2968,0.0,6,0,0
6335060,1988-05-03,2610.0,402.0,2968,0.0,6,0,0
6335060,1988-05-04,2600.0,400.0,2968,0.0,0,0,0
6335060,1988-05-05,2560.0,396.0,2968,0.0,0,0,0
6335060,1988-05-06,2560.0,395.0,2968,0.0,0,0,0
6335060,1988-05-07,2510.0,388.0,2968,0.0,6,0,0
6335060,1988-05-08,2430.0,378.0,2968,0.0,0,0,0
6335060,1988-05-09,2350.0,368.0,2968,0.0,6,0,0
6335060,1988-05-10,2340.0,366.0,2968,0.0,6,0,0
6335060,1988-05-11,2380.0,371.0,2968,0.0,0,0,0
6335060,1988-05-12,2420.0,377.0,2968,0.0,0,0,0
6335060,1988-05-13,2460.0,382.0,2968,0.0,0,0,0
6335060,1988-05-14,2530.0,391.0,2968,0.0,0,0,0
6335060,1988-05-15,2510.0,388.0,2968,0.0,0,0,0
6335060,1988-05-16,2470.0,384.0,2968,1.7,6,0,0
6335060,1988-05-17,2470.0,383.0,2968,0.8,8,0,0
6335060,1988-05-18,2510.0,389.0,2968,0.0,6,0,0
6335060,1988-05-19,2630.0,405.0,2968,3.2,6,0,0
6335060,1988-05-20,2750.0,420.0,2968,0.1,6,0,0
6335060,1988-05-21,2810.0,427.0,2968,0.0,0,0,0
6335060,1988-05-22,2800.0,426.0,2968,0.0,0,0,0
6335060,1988-05-23,2770.0,422.0,2968,0.6,6,0,0
6335060,1988-05-24,2740.0,418.0,2968,0.0,0,0,0
6335060,1988-05-25,2630.0,405.0,2968,0.0,0,0,0
6335060,1988-05-26,2520.0,390.0,2968,0.0,0,0,0
6335060,1988-05-27,2440.0,380.0,2968,9.9,6,0,0
6335060,1988-05-28,2440.0,380.0,2968,6.3,6,0,0
6335060,1988-05-29,2580.0,397.0,2968,0.5,6,0,0
6335060,1988-05-30,2570.0,396.0,2968,6.0,6,0,0
6335060,1988-05-31,2510.0,389.0,2968,0.3,6,0,0
6335060,1988-06-01,2450.0,380.0,2968,1.4,6,0,0
6335060,1988-06-02,2450.0,381.0,2968,2.1,6,0,0
6335060,1988-06-03,2440.0,380.0,2968,19.1,6,0,0
6335060,1988-06-04,2380.0,372.0,2968,0.2,6,0,0
6335060,1988-06-05,2340.0,366.0,2968,0.7,6,0,0
6335060,1988-06-06,2350.0,367.0,2968,0.3,6,0,0
6335060,1988-06-07,2470.0,383.0,2968,0.0,6,0,0
6335060,1988-06-08,2820.0,428.0,2968,0.0,0,0,0
6335060,1988-06-09,3120.0,466.0,2968,0.5,6,0,0
6335060,1988-06-10,3200.0,475.0,2968,0.0,6,0,0
6335060,1988-06-11,3030.0,455.0,2968,0.0,0,0,0
